Semana,Fecha,Día,Hora inicio,Hora fin,Especialidad,Actividad,Docente/Responsable,Aula,Tipo,Observaciones
SEMANA 1,VIERNES 5 JUNIO,Viernes,9:30,10:00,Reumatología,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 1,VIERNES 5 JUNIO,Viernes,9:30,10:00,Neumología,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 1,VIERNES 5 JUNIO,Viernes,10:00,12:00,Cirugía General,Curso de laparoscopia: Dispositivos de acceso y grapadora,Michel Ferraro,Aula B1202,Académico,
SEMANA 1,VIERNES 5 JUNIO,Viernes,10:00,12:00,Urología,Curso de laparoscopia: Dispositivos de acceso y grapadora,Michel Ferraro,Aula B1202,Académico,
SEMANA 1,VIERNES 5 JUNIO,Viernes,10:00,12:00,Ortopedia y Traumatología,Curso de laparoscopia: Dispositivos de acceso y grapadora,Michel Ferraro,Aula B1202,Académico,
SEMANA 1,VIERNES 5 JUNIO,Viernes,10:00,12:00,"Cirugía Plástica, Reconstructiva y Estética",Curso de laparoscopia: Dispositivos de acceso y grapadora,Michel Ferraro,Aula B1202,Académico,
SEMANA 1,VIERNES 5 JUNIO,Viernes,10:00,12:00,Ginecología y Obstetricia,Curso de laparoscopia: Dispositivos de acceso y grapadora,Michel Ferraro,Aula B1202,Académico,
SEMANA 1,VIERNES 5 JUNIO,Viernes,10:00,12:00,Psiquiatría,Introducción Historia Clínica (todos juntos),Dra. Eliana Taborda,Aula B506,Académico,
SEMANA 1,VIERNES 5 JUNIO,Viernes,12:00,13:00,Anestesiología,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 1,VIERNES 5 JUNIO,Viernes,12:00,13:00,Cirugía General,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 1,VIERNES 5 JUNIO,Viernes,12:00,13:00,Urología,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 1,VIERNES 5 JUNIO,Viernes,12:00,13:00,Ortopedia y Traumatología,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 1,VIERNES 5 JUNIO,Viernes,12:00,13:00,Dermatología,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 1,VIERNES 5 JUNIO,Viernes,12:00,13:00,"Cirugía Plástica, Reconstructiva y Estética",ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 1,VIERNES 5 JUNIO,Viernes,12:00,13:00,Pediatría,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 1,VIERNES 5 JUNIO,Viernes,12:00,13:00,Ginecología y Obstetricia,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 1,VIERNES 5 JUNIO,Viernes,12:00,13:00,Medicina de Urgencias,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 1,VIERNES 5 JUNIO,Viernes,12:00,13:00,Medicina Interna,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 1,VIERNES 5 JUNIO,Viernes,12:00,13:00,Neurología,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 1,VIERNES 5 JUNIO,Viernes,12:00,13:00,Psiquiatría,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 1,VIERNES 5 JUNIO,Viernes,12:00,13:00,Radiología e imágenes Diagnósticas,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 1,VIERNES 5 JUNIO,Viernes,12:00,13:00,Oftalmología,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 1,VIERNES 5 JUNIO,Viernes,12:00,13:00,Cardiología,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 1,VIERNES 5 JUNIO,Viernes,12:00,13:00,Anestesia Cardiovascular y Torácica,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 1,VIERNES 5 JUNIO,Viernes,12:00,13:00,Cirugía Cardiovascular,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 1,VIERNES 5 JUNIO,Viernes,12:00,13:00,Cardiología Intervencionista y Hemodinamia,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 1,VIERNES 5 JUNIO,Viernes,12:00,13:00,Electrofisiología Cardiaca,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 1,VIERNES 5 JUNIO,Viernes,12:00,13:00,Medicina Crítica y Cuidado Intensivo Adulto,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 1,VIERNES 5 JUNIO,Viernes,12:00,13:00,Medicina Crítica y Cuidado Intensivo Pediátrico,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 1,VIERNES 5 JUNIO,Viernes,12:00,13:00,Dermatopatología,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 1,VIERNES 5 JUNIO,Viernes,12:00,13:00,Mastología,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 1,VIERNES 5 JUNIO,Viernes,12:00,13:00,Infectología Pediátrica,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 1,VIERNES 5 JUNIO,Viernes,12:00,13:00,Dolor y Cuidado Paliativo,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 1,VIERNES 5 JUNIO,Viernes,12:00,13:00,Neonatología,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 1,VIERNES 5 JUNIO,Viernes,12:00,13:00,Gastroenterología,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 1,VIERNES 5 JUNIO,Viernes,12:00,13:00,Reumatología,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 1,VIERNES 5 JUNIO,Viernes,12:00,13:00,Neumología,ALMUERZO,No aplica,No aplica,Almuerzo,
SEMANA 1,VIERNES 5 JUNIO,Viernes,13:00,15:00,Anestesiología,Caja de herramientas de medicina basada en la evidencia / Recomendaciones para clubes de revista efectivos,Dr. Diego Rojas,Aula C309,Académico,
SEMANA 1,VIERNES 5 JUNIO,Viernes,13:00,15:00,Cirugía General,Caja de herramientas de medicina basada en la evidencia / Recomendaciones para clubes de revista efectivos,Dr. Diego Rojas,Aula C309,Académico,
SEMANA 1,VIERNES 5 JUNIO,Viernes,13:00,15:00,Urología,Caja de herramientas de medicina basada en la evidencia / Recomendaciones para clubes de revista efectivos,Dr. Diego Rojas,Aula C309,Académico,
SEMANA 1,VIERNES 5 JUNIO,Viernes,13:00,15:00,Ortopedia y Traumatología,Caja de herramientas de medicina basada en la evidencia / Recomendaciones para clubes de revista efectivos,Dr. Diego Rojas,Aula C309,Académico,
SEMANA 1,VIERNES 5 JUNIO,Viernes,13:00,15:00,Dermatología,Caja de herramientas de medicina basada en la evidencia / Recomendaciones para clubes de revista efectivos,Dr. Diego Rojas,Aula C309,Académico,
SEMANA 1,VIERNES 5 JUNIO,Viernes,13:00,15:00,"Cirugía Plástica, Reconstructiva y Estética",Caja de herramientas de medicina basada en la evidencia / Recomendaciones para clubes de revista efectivos,Dr. Diego Rojas,Aula C309,Académico,
SEMANA 1,VIERNES 5 JUNIO,Viernes,13:00,15:00,Pediatría,Caja de herramientas de medicina basada en la evidencia / Recomendaciones para clubes de revista efectivos,Dr. Diego Rojas,Aula C309,Académico,
SEMANA 1,VIERNES 5 JUNIO,Viernes,13:00,15:00,Ginecología y Obstetricia,Caja de herramientas de medicina basada en la evidencia / Recomendaciones para clubes de revista efectivos,Dr. Diego Rojas,Aula C309,Académico,
SEMANA 1,VIERNES 5 JUNIO,Viernes,13:00,15:00,Medicina de Urgencias,Caja de herramientas de medicina basada en la evidencia / Recomendaciones para clubes de revista efectivos,Dr. Diego Rojas,Aula C309,Académico,
SEMANA 1,VIERNES 5 JUNIO,Viernes,13:00,15:00,Medicina Interna,Caja de herramientas de medicina basada en la evidencia / Recomendaciones para clubes de revista efectivos,Dr. Diego Rojas,Aula C309,Académico,
SEMANA 1,VIERNES 5 JUNIO,Viernes,13:00,15:00,Neurología,Caja de herramientas de medicina basada en la evidencia / Recomendaciones para clubes de revista efectivos,Dr. Diego Rojas,Aula C309,Académico,
SEMANA 1,VIERNES 5 JUNIO,Viernes,13:00,15:00,Psiquiatría,Caja de herramientas de medicina basada en la evidencia / Recomendaciones para clubes de revista efectivos,Dr. Diego Rojas,Aula C309,Académico,
SEMANA 1,VIERNES 5 JUNIO,Viernes,13:00,15:00,Radiología e imágenes Diagnósticas,Caja de herramientas de medicina basada en la evidencia / Recomendaciones para clubes de revista efectivos,Dr. Diego Rojas,Aula C309,Académico,
SEMANA 1,VIERNES 5 JUNIO,Viernes,13:00,15:00,Oftalmología,Caja de herramientas de medicina basada en la evidencia / Recomendaciones para clubes de revista efectivos,Dr. Diego Rojas,Aula C309,Académico,
SEMANA 1,VIERNES 5 JUNIO,Viernes,13:00,15:00,Cardiología,Caja de herramientas de medicina basada en la evidencia / Recomendaciones para clubes de revista efectivos,Dr. Diego Rojas,Aula C309,Académico,
SEMANA 1,VIERNES 5 JUNIO,Viernes,13:00,15:00,Anestesia Cardiovascular y Torácica,Caja de herramientas de medicina basada en la evidencia / Recomendaciones para clubes de revista efectivos,Dr. Diego Rojas,Aula C309,Académico,
SEMANA 1,VIERNES 5 JUNIO,Viernes,13:00,15:00,Cirugía Cardiovascular,Caja de herramientas de medicina basada en la evidencia / Recomendaciones para clubes de revista efectivos,Dr. Diego Rojas,Aula C309,Académico,
SEMANA 1,VIERNES 5 JUNIO,Viernes,13:00,15:00,Cardiología Intervencionista y Hemodinamia,Caja de herramientas de medicina basada en la evidencia / Recomendaciones para clubes de revista efectivos,Dr. Diego Rojas,Aula C309,Académico,
SEMANA 1,VIERNES 5 JUNIO,Viernes,13:00,15:00,Electrofisiología Cardiaca,Caja de herramientas de medicina basada en la evidencia / Recomendaciones para clubes de revista efectivos,Dr. Diego Rojas,Aula C309,Académico,
SEMANA 1,VIERNES 5 JUNIO,Viernes,13:00,15:00,Medicina Crítica y Cuidado Intensivo Adulto,Caja de herramientas de medicina basada en la evidencia / Recomendaciones para clubes de revista efectivos,Dr. Diego Rojas,Aula C309,Académico,
SEMANA 1,VIERNES 5 JUNIO,Viernes,13:00,15:00,Medicina Crítica y Cuidado Intensivo Pediátrico,Caja de herramientas de medicina basada en la evidencia / Recomendaciones para clubes de revista efectivos,Dr. Diego Rojas,Aula C309,Académico,
SEMANA 1,VIERNES 5 JUNIO,Viernes,13:00,15:00,Dermatopatología,Caja de herramientas de medicina basada en la evidencia / Recomendaciones para clubes de revista efectivos,Dr. Diego Rojas,Aula C309,Académico,
SEMANA 1,VIERNES 5 JUNIO,Viernes,13:00,15:00,Mastología,Caja de herramientas de medicina basada en la evidencia / Recomendaciones para clubes de revista efectivos,Dr. Diego Rojas,Aula C309,Académico,
SEMANA 1,VIERNES 5 JUNIO,Viernes,13:00,15:00,Infectología Pediátrica,Caja de herramientas de medicina basada en la evidencia / Recomendaciones para clubes de revista efectivos,Dr. Diego Rojas,Aula C309,Académico,
SEMANA 1,VIERNES 5 JUNIO,Viernes,13:00,15:00,Dolor y Cuidado Paliativo,Caja de herramientas de medicina basada en la evidencia / Recomendaciones para clubes de revista efectivos,Dr. Diego Rojas,Aula C309,Académico,
SEMANA 1,VIERNES 5 JUNIO,Viernes,13:00,15:00,Neonatología,Caja de herramientas de medicina basada en la evidencia / Recomendaciones para clubes de revista efectivos,Dr. Diego Rojas,Aula C309,Académico,
SEMANA 1,VIERNES 5 JUNIO,Viernes,13:00,15:00,Gastroenterología,Caja de herramientas de medicina basada en la evidencia / Recomendaciones para clubes de revista efectivos,Dr. Diego Rojas,Aula C309,Académico,
SEMANA 1,VIERNES 5 JUNIO,Viernes,13:00,15:00,Reumatología,Caja de herramientas de medicina basada en la evidencia / Recomendaciones para clubes de revista efectivos,Dr. Diego Rojas,Aula C309,Académico,
SEMANA 1,VIERNES 5 JUNIO,Viernes,13:00,15:00,Neumología,Caja de herramientas de medicina basada en la evidencia / Recomendaciones para clubes de revista efectivos,Dr. Diego Rojas,Aula C309,Académico,
SEMANA 1,VIERNES 5 JUNIO,Viernes,15:00,15:30,Anestesiología,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 1,VIERNES 5 JUNIO,Viernes,15:00,15:30,Cirugía General,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 1,VIERNES 5 JUNIO,Viernes,15:00,15:30,Urología,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 1,VIERNES 5 JUNIO,Viernes,15:00,15:30,Ortopedia y Traumatología,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 1,VIERNES 5 JUNIO,Viernes,15:00,15:30,Dermatología,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 1,VIERNES 5 JUNIO,Viernes,15:00,15:30,"Cirugía Plástica, Reconstructiva y Estética",DESCANSO,No aplica,No aplica,Descanso,
SEMANA 1,VIERNES 5 JUNIO,Viernes,15:00,15:30,Pediatría,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 1,VIERNES 5 JUNIO,Viernes,15:00,15:30,Ginecología y Obstetricia,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 1,VIERNES 5 JUNIO,Viernes,15:00,15:30,Medicina de Urgencias,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 1,VIERNES 5 JUNIO,Viernes,15:00,15:30,Medicina Interna,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 1,VIERNES 5 JUNIO,Viernes,15:00,15:30,Neurología,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 1,VIERNES 5 JUNIO,Viernes,15:00,15:30,Psiquiatría,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 1,VIERNES 5 JUNIO,Viernes,15:00,15:30,Radiología e imágenes Diagnósticas,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 1,VIERNES 5 JUNIO,Viernes,15:00,15:30,Oftalmología,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 1,VIERNES 5 JUNIO,Viernes,15:00,15:30,Cardiología,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 1,VIERNES 5 JUNIO,Viernes,15:00,15:30,Anestesia Cardiovascular y Torácica,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 1,VIERNES 5 JUNIO,Viernes,15:00,15:30,Cirugía Cardiovascular,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 1,VIERNES 5 JUNIO,Viernes,15:00,15:30,Cardiología Intervencionista y Hemodinamia,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 1,VIERNES 5 JUNIO,Viernes,15:00,15:30,Electrofisiología Cardiaca,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 1,VIERNES 5 JUNIO,Viernes,15:00,15:30,Medicina Crítica y Cuidado Intensivo Adulto,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 1,VIERNES 5 JUNIO,Viernes,15:00,15:30,Medicina Crítica y Cuidado Intensivo Pediátrico,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 1,VIERNES 5 JUNIO,Viernes,15:00,15:30,Dermatopatología,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 1,VIERNES 5 JUNIO,Viernes,15:00,15:30,Mastología,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 1,VIERNES 5 JUNIO,Viernes,15:00,15:30,Infectología Pediátrica,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 1,VIERNES 5 JUNIO,Viernes,15:00,15:30,Dolor y Cuidado Paliativo,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 1,VIERNES 5 JUNIO,Viernes,15:00,15:30,Neonatología,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 1,VIERNES 5 JUNIO,Viernes,15:00,15:30,Gastroenterología,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 1,VIERNES 5 JUNIO,Viernes,15:00,15:30,Reumatología,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 1,VIERNES 5 JUNIO,Viernes,15:00,15:30,Neumología,DESCANSO,No aplica,No aplica,Descanso,
SEMANA 1,VIERNES 5 JUNIO,Viernes,15:30,16:30,Anestesiología,Como aprende el cerebro,Dra. Isabel Rojas,Aula C309,Académico,
SEMANA 1,VIERNES 5 JUNIO,Viernes,15:30,16:30,Cirugía General,Como aprende el cerebro,Dra. Isabel Rojas,Aula C309,Académico,
SEMANA 1,VIERNES 5 JUNIO,Viernes,15:30,16:30,Urología,Como aprende el cerebro,Dra. Isabel Rojas,Aula C309,Académico,
SEMANA 1,VIERNES 5 JUNIO,Viernes,15:30,16:30,Ortopedia y Traumatología,Como aprende el cerebro,Dra. Isabel Rojas,Aula C309,Académico,
SEMANA 1,VIERNES 5 JUNIO,Viernes,15:30,16:30,Dermatología,Como aprende el cerebro,Dra. Isabel Rojas,Aula C309,Académico,
SEMANA 1,VIERNES 5 JUNIO,Viernes,15:30,16:30,"Cirugía Plástica, Reconstructiva y Estética",Como aprende el cerebro,Dra. Isabel Rojas,Aula C309,Académico,
SEMANA 1,VIERNES 5 JUNIO,Viernes,15:30,16:30,Pediatría,Como aprende el cerebro,Dra. Isabel Rojas,Aula C309,Académico,
SEMANA 1,VIERNES 5 JUNIO,Viernes,15:30,16:30,Ginecología y Obstetricia,Como aprende el cerebro,Dra. Isabel Rojas,Aula C309,Académico,
SEMANA 1,VIERNES 5 JUNIO,Viernes,15:30,16:30,Medicina de Urgencias,Como aprende el cerebro,Dra. Isabel Rojas,Aula C309,Académico,
SEMANA 1,VIERNES 5 JUNIO,Viernes,15:30,16:30,Medicina Interna,Como aprende el cerebro,Dra. Isabel Rojas,Aula C309,Académico,
SEMANA 1,VIERNES 5 JUNIO,Viernes,15:30,16:30,Neurología,Como aprende el cerebro,Dra. Isabel Rojas,Aula C309,Académico,
SEMANA 1,VIERNES 5 JUNIO,Viernes,15:30,16:30,Psiquiatría,Como aprende el cerebro,Dra. Isabel Rojas,Aula C309,Académico,
SEMANA 1,VIERNES 5 JUNIO,Viernes,15:30,16:30,Radiología e imágenes Diagnósticas,Como aprende el cerebro,Dra. Isabel Rojas,Aula C309,Académico,
SEMANA 1,VIERNES 5 JUNIO,Viernes,15:30,16:30,Oftalmología,Como aprende el cerebro,Dra. Isabel Rojas,Aula C309,Académico,
SEMANA 1,VIERNES 5 JUNIO,Viernes,15:30,16:30,Cardiología,Como aprende el cerebro,Dra. Isabel Rojas,Aula C309,Académico,
SEMANA 1,VIERNES 5 JUNIO,Viernes,15:30,16:30,Anestesia Cardiovascular y Torácica,Como aprende el cerebro,Dra. Isabel Rojas,Aula C309,Académico,
SEMANA 1,VIERNES 5 JUNIO,Viernes,15:30,16:30,Cirugía Cardiovascular,Como aprende el cerebro,Dra. Isabel Rojas,Aula C309,Académico,
SEMANA 1,VIERNES 5 JUNIO,Viernes,15:30,16:30,Cardiología Intervencionista y Hemodinamia,Como aprende el cerebro,Dra. Isabel Rojas,Aula C309,Académico,
SEMANA 1,VIERNES 5 JUNIO,Viernes,15:30,16:30,Electrofisiología Cardiaca,Como aprende el cerebro,Dra. Isabel Rojas,Aula C309,Académico,
SEMANA 1,VIERNES 5 JUNIO,Viernes,15:30,16:30,Medicina Crítica y Cuidado Intensivo Adulto,Como aprende el cerebro,Dra. Isabel Rojas,Aula C309,Académico,
SEMANA 1,VIERNES 5 JUNIO,Viernes,15:30,16:30,Medicina Crítica y Cuidado Intensivo Pediátrico,Como aprende el cerebro,Dra. Isabel Rojas,Aula C309,Académico,
SEMANA 1,VIERNES 5 JUNIO,Viernes,15:30,16:30,Dermatopatología,Como aprende el cerebro,Dra. Isabel Rojas,Aula C309,Académico,
SEMANA 1,VIERNES 5 JUNIO,Viernes,15:30,16:30,Mastología,Como aprende el cerebro,Dra. Isabel Rojas,Aula C309,Académico,
SEMANA 1,VIERNES 5 JUNIO,Viernes,15:30,16:30,Infectología Pediátrica,Como aprende el cerebro,Dra. Isabel Rojas,Aula C309,Académico,
SEMANA 1,VIERNES 5 JUNIO,Viernes,15:30,16:30,Dolor y Cuidado Paliativo,Como aprende el cerebro,Dra. Isabel Rojas,Aula C309,Académico,
SEMANA 1,VIERNES 5 JUNIO,Viernes,15:30,16:30,Neonatología,Como aprende el cerebro,Dra. Isabel Rojas,Aula C309,Académico,
SEMANA 1,VIERNES 5 JUNIO,Viernes,15:30,16:30,Gastroenterología,Como aprende el cerebro,Dra. Isabel Rojas,Aula C309,Académico,
SEMANA 1,VIERNES 5 JUNIO,Viernes,15:30,16:30,Reumatología,Como aprende el cerebro,Dra. Isabel Rojas,Aula C309,Académico,
SEMANA 1,VIERNES 5 JUNIO,Viernes,15:30,16:30,Neumología,Como aprende el cerebro,Dra. Isabel Rojas,Aula C309,Académico,
SEMANA 1,SÁBADO 6 JUNIO,Sábado,7:00,16:00,Anestesiología,Curso de Reanimación Grupo 1 - Día 2,Docente Andres Ospina y equipo de Medicina de Urgencias,Aula Escenarios de simulación bloque C  - Pendiente definir,Académico,
SEMANA 1,SÁBADO 6 JUNIO,Sábado,7:00,16:00,Cirugía General,Curso de Reanimación Grupo 1 - Día 2,Docente Andres Ospina y equipo de Medicina de Urgencias,Aula Escenarios de simulación bloque C  - Pendiente definir,Académico,
SEMANA 1,SÁBADO 6 JUNIO,Sábado,7:00,16:00,Urología,Curso de Reanimación Grupo 1 - Día 2,Docente Andres Ospina y equipo de Medicina de Urgencias,Aula Escenarios de simulación bloque C  - Pendiente definir,Académico,
SEMANA 1,SÁBADO 6 JUNIO,Sábado,7:00,16:00,Ortopedia y Traumatología,Curso de Reanimación Grupo 1 - Día 2,Docente Andres Ospina y equipo de Medicina de Urgencias,Aula Escenarios de simulación bloque C  - Pendiente definir,Académico,
SEMANA 1,SÁBADO 6 JUNIO,Sábado,7:00,16:00,Dermatología,Curso de Reanimación Grupo 1 - Día 2,Docente Andres Ospina y equipo de Medicina de Urgencias,Aula Escenarios de simulación bloque C  - Pendiente definir,Académico,
SEMANA 1,SÁBADO 6 JUNIO,Sábado,7:00,16:00,"Cirugía Plástica, Reconstructiva y Estética",Curso de Reanimación Grupo 1 - Día 2,Docente Andres Ospina y equipo de Medicina de Urgencias,Aula Escenarios de simulación bloque C  - Pendiente definir,Académico,
SEMANA 1,SÁBADO 6 JUNIO,Sábado,7:00,16:00,Ginecología y Obstetricia,Curso de Reanimación Grupo G - Día 2,Docente Andres Ospina y equipo de Medicina de Urgencias,Aula Escenarios de simulación bloque C  - Pendiente definir,Académico,
SEMANA 1,SÁBADO 6 JUNIO,Sábado,7:00,16:00,Medicina de Urgencias,Curso de Reanimación Grupo 1 - Día 2,Docente Andres Ospina y equipo de Medicina de Urgencias,Aula Escenarios de simulación bloque C  - Pendiente definir,Académico,
SEMANA 1,SÁBADO 6 JUNIO,Sábado,7:00,16:00,Medicina Interna,Curso de Reanimación Grupo 1 - Día 2,Docente Andres Ospina y equipo de Medicina de Urgencias,Aula Escenarios de simulación bloque C  - Pendiente definir,Académico,
SEMANA 1,SÁBADO 6 JUNIO,Sábado,7:00,16:00,Neurología,Curso de Reanimación Grupo 1 - Día 2,Docente Andres Ospina y equipo de Medicina de Urgencias,Aula Escenarios de simulación bloque C  - Pendiente definir,Académico,
SEMANA 1,SÁBADO 6 JUNIO,Sábado,7:00,16:00,Psiquiatría,Curso de Reanimación Grupo 1 - Día 2,Docente Andres Ospina y equipo de Medicina de Urgencias,Aula Escenarios de simulación bloque C  - Pendiente definir,Académico,
SEMANA 1,SÁBADO 6 JUNIO,Sábado,7:00,16:00,Oftalmología,Curso de Reanimación Grupo 1 - Día 2,Docente Andres Ospina y equipo de Medicina de Urgencias,Aula Escenarios de simulación bloque C  - Pendiente definir,Académico,
SEMANA 1,SÁBADO 6 JUNIO,Sábado,7:00,16:00,Mastología,Curso de Reanimación Grupo G - Día 2,Docente Andres Ospina y equipo de Medicina de Urgencias,Aula Escenarios de simulación bloque C  - Pendiente definir,Académico,
SEMANA 2,MARTES 9 JUNIO,Martes,7:00,9:30,Anestesiología,Recomendaciones para clubes de revista efectivos,Dr. Diego Rojas,Aula B1004,Académico,
SEMANA 2,MARTES 9 JUNIO,Martes,7:00,9:30,Cirugía General,Recomendaciones para clubes de revista efectivos,Dr. Diego Rojas,Aula B1004,Académico,
SEMANA 2,MARTES 9 JUNIO,Martes,7:00,9:30,Urología,Recomendaciones para clubes de revista efectivos,Dr. Diego Rojas,Aula B1004,Académico,
SEMANA 2,MARTES 9 JUNIO,Martes,7:00,9:30,Ortopedia y Traumatología,Recomendaciones para clubes de revista efectivos,Dr. Diego Rojas,Aula B1004,Académico,
SEMANA 2,MARTES 9 JUNIO,Martes,7:00,9:30,Dermatología,Recomendaciones para clubes de revista efectivos,Dr. Diego Rojas,Aula B1004,Académico,
SEMANA 2,MARTES 9 JUNIO,Martes,7:00,9:30,"Cirugía Plástica, Reconstructiva y Estética",Recomendaciones para clubes de revista efectivos,Dr. Diego Rojas,Aula B1004,Académico,
SEMANA 2,MARTES 9 JUNIO,Martes,7:00,9:30,Pediatría,Recomendaciones para clubes de revista efectivos,Dr. Diego Rojas,Aula B1004,Académico,
SEMANA 2,MARTES 9 JUNIO,Martes,7:00,9:30,Ginecología y Obstetricia,Recomendaciones para clubes de revista efectivos,Dr. Diego Rojas,Aula B1004,Académico,
SEMANA 2,MARTES 9 JUNIO,Martes,7:00,9:30,Medicina de Urgencias,Recomendaciones para clubes de revista efectivos,Dr. Diego Rojas,Aula B1004,Académico,
